Deal ID,Deal Name,Amount,Deal Stage,Pipeline,Close Date,Contact ID,First Name,Last Name,Email,Phone Number,Lifecycle Stage,Company ID,Company Name,Company Domain,Company Industry,Company Annual Revenue,Activity ID,Activity Type,Activity Date,Activity Subject,Activity Body
D68,Dynamo Inc - Solution 3,25149,decisionmakerboughtin,default,09/04/2025,C107,Kiran,Turner,kiran.turner@dynamoinc.net,+1-428-248-3819,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A319,Meeting,06/09/2025 20:13,Meeting about Dynamo Inc - Solution 3,Discussed requirements and next steps for Dynamo Inc - Solution 3.
D68,Dynamo Inc - Solution 3,25149,decisionmakerboughtin,default,09/04/2025,C107,Kiran,Turner,kiran.turner@dynamoinc.net,+1-428-248-3819,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A320,Note,06/02/2025 20:13,Note about Dynamo Inc - Solution 3,Internal note: Dynamo Inc - Solution 3 prospect seems interested.
D68,Dynamo Inc - Solution 3,25149,decisionmakerboughtin,default,09/04/2025,C107,Kiran,Turner,kiran.turner@dynamoinc.net,+1-428-248-3819,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A321,Call,06/25/2025 20:13,Call about Dynamo Inc - Solution 3,Called Kiran Turner regarding pricing for Dynamo Inc - Solution 3.
D68,Dynamo Inc - Solution 3,25149,decisionmakerboughtin,default,09/04/2025,C108,Quentin,Malik,quentin.malik@dynamoinc.net,+1-861-892-1714,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A322,Meeting,06/11/2025 20:13,Meeting about Dynamo Inc - Solution 3,Discussed requirements and next steps for Dynamo Inc - Solution 3.
D68,Dynamo Inc - Solution 3,25149,decisionmakerboughtin,default,09/04/2025,C108,Quentin,Malik,quentin.malik@dynamoinc.net,+1-861-892-1714,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A323,Note,06/14/2025 20:13,Note about Dynamo Inc - Solution 3,Internal note: Dynamo Inc - Solution 3 prospect seems interested.
D68,Dynamo Inc - Solution 3,25149,decisionmakerboughtin,default,09/04/2025,C108,Quentin,Malik,quentin.malik@dynamoinc.net,+1-861-892-1714,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A324,Call,05/26/2025 20:13,Call about Dynamo Inc - Solution 3,Called Quentin Malik regarding pricing for Dynamo Inc - Solution 3.
D69,Radix Robotics - Solution 4,26960,appointmentscheduled,default,10/17/2025,C109,Zara,Nguyen,zara.nguyen@radixrobotics.io,+1-229-430-7396,MQL,CO18,Radix Robotics,radixrobotics.io,Healthcare,96688922,A325,Meeting,05/26/2025 20:13,Meeting about Radix Robotics - Solution 4,Discussed requirements and next steps for Radix Robotics - Solution 4.
D69,Radix Robotics - Solution 4,26960,appointmentscheduled,default,10/17/2025,C109,Zara,Nguyen,zara.nguyen@radixrobotics.io,+1-229-430-7396,MQL,CO18,Radix Robotics,radixrobotics.io,Healthcare,96688922,A326,Note,06/05/2025 20:13,Note about Radix Robotics - Solution 4,Internal note: Radix Robotics - Solution 4 prospect seems interested.
D69,Radix Robotics - Solution 4,26960,appointmentscheduled,default,10/17/2025,C109,Zara,Nguyen,zara.nguyen@radixrobotics.io,+1-229-430-7396,MQL,CO18,Radix Robotics,radixrobotics.io,Healthcare,96688922,A327,Call,06/18/2025 20:13,Call about Radix Robotics - Solution 4,Called Zara Nguyen regarding pricing for Radix Robotics - Solution 4.
D70,Monarch Media - Solution 3,6928,decisionmakerboughtin,default,03/23/2025,C110,Umair,Farooq,umair.farooq@monarchmedia.com,+1-233-396-5254,Customer,CO13,Monarch Media,monarchmedia.com,Healthcare,30518460,A328,Meeting,05/29/2025 20:13,Meeting about Monarch Media - Solution 3,Discussed requirements and next steps for Monarch Media - Solution 3.
D70,Monarch Media - Solution 3,6928,decisionmakerboughtin,default,03/23/2025,C110,Umair,Farooq,umair.farooq@monarchmedia.com,+1-233-396-5254,Customer,CO13,Monarch Media,monarchmedia.com,Healthcare,30518460,A329,Note,06/13/2025 20:13,Note about Monarch Media - Solution 3,Internal note: Monarch Media - Solution 3 prospect seems interested.
D70,Monarch Media - Solution 3,6928,decisionmakerboughtin,default,03/23/2025,C110,Umair,Farooq,umair.farooq@monarchmedia.com,+1-233-396-5254,Customer,CO13,Monarch Media,monarchmedia.com,Healthcare,30518460,A330,Call,05/29/2025 20:13,Call about Monarch Media - Solution 3,Called Umair Farooq regarding pricing for Monarch Media - Solution 3.
D70,Monarch Media - Solution 3,6928,decisionmakerboughtin,default,03/23/2025,C111,Hassan,Chaudhry,hassan.chaudhry@monarchmedia.com,+1-597-203-7596,Customer,CO13,Monarch Media,monarchmedia.com,Healthcare,30518460,A331,Meeting,06/21/2025 20:13,Meeting about Monarch Media - Solution 3,Discussed requirements and next steps for Monarch Media - Solution 3.
D70,Monarch Media - Solution 3,6928,decisionmakerboughtin,default,03/23/2025,C111,Hassan,Chaudhry,hassan.chaudhry@monarchmedia.com,+1-597-203-7596,Customer,CO13,Monarch Media,monarchmedia.com,Healthcare,30518460,A332,Note,06/09/2025 20:13,Note about Monarch Media - Solution 3,Internal note: Monarch Media - Solution 3 prospect seems interested.
D70,Monarch Media - Solution 3,6928,decisionmakerboughtin,default,03/23/2025,C111,Hassan,Chaudhry,hassan.chaudhry@monarchmedia.com,+1-597-203-7596,Customer,CO13,Monarch Media,monarchmedia.com,Healthcare,30518460,A333,Call,06/25/2025 20:13,Call about Monarch Media - Solution 3,Called Hassan Chaudhry regarding pricing for Monarch Media - Solution 3.
D71,Dynamo Inc - Solution 4,42667,decisionmakerboughtin,default,07/28/2025,C112,Farooq,Shah,farooq.shah@dynamoinc.net,+1-722-146-3281,Customer,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A334,Meeting,05/30/2025 20:13,Meeting about Dynamo Inc - Solution 4,Discussed requirements and next steps for Dynamo Inc - Solution 4.
D71,Dynamo Inc - Solution 4,42667,decisionmakerboughtin,default,07/28/2025,C112,Farooq,Shah,farooq.shah@dynamoinc.net,+1-722-146-3281,Customer,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A335,Note,06/13/2025 20:13,Note about Dynamo Inc - Solution 4,Internal note: Dynamo Inc - Solution 4 prospect seems interested.
D71,Dynamo Inc - Solution 4,42667,decisionmakerboughtin,default,07/28/2025,C112,Farooq,Shah,farooq.shah@dynamoinc.net,+1-722-146-3281,Customer,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A336,Call,06/16/2025 20:13,Call about Dynamo Inc - Solution 4,Called Farooq Shah regarding pricing for Dynamo Inc - Solution 4.
D71,Dynamo Inc - Solution 4,42667,decisionmakerboughtin,default,07/28/2025,C113,Bilal,Malik,bilal.malik@dynamoinc.net,+1-444-299-7874,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A337,Meeting,05/30/2025 20:13,Meeting about Dynamo Inc - Solution 4,Discussed requirements and next steps for Dynamo Inc - Solution 4.
D71,Dynamo Inc - Solution 4,42667,decisionmakerboughtin,default,07/28/2025,C113,Bilal,Malik,bilal.malik@dynamoinc.net,+1-444-299-7874,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A338,Note,06/24/2025 20:13,Note about Dynamo Inc - Solution 4,Internal note: Dynamo Inc - Solution 4 prospect seems interested.
D71,Dynamo Inc - Solution 4,42667,decisionmakerboughtin,default,07/28/2025,C113,Bilal,Malik,bilal.malik@dynamoinc.net,+1-444-299-7874,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A339,Call,06/09/2025 20:13,Call about Dynamo Inc - Solution 4,Called Bilal Malik regarding pricing for Dynamo Inc - Solution 4.
D72,Acme Corp - Solution 2,23819,closedlost,default,07/03/2025,C114,Maya,Chaudhry,maya.chaudhry@acmecorp.ai,+1-508-394-5912,MQL,CO1,Acme Corp,acmecorp.ai,Healthcare,96842515,A340,Meeting,06/14/2025 20:13,Meeting about Acme Corp - Solution 2,Discussed requirements and next steps for Acme Corp - Solution 2.
D72,Acme Corp - Solution 2,23819,closedlost,default,07/03/2025,C114,Maya,Chaudhry,maya.chaudhry@acmecorp.ai,+1-508-394-5912,MQL,CO1,Acme Corp,acmecorp.ai,Healthcare,96842515,A341,Note,06/12/2025 20:13,Note about Acme Corp - Solution 2,Internal note: Acme Corp - Solution 2 prospect seems interested.
D72,Acme Corp - Solution 2,23819,closedlost,default,07/03/2025,C114,Maya,Chaudhry,maya.chaudhry@acmecorp.ai,+1-508-394-5912,MQL,CO1,Acme Corp,acmecorp.ai,Healthcare,96842515,A342,Call,05/28/2025 20:13,Call about Acme Corp - Solution 2,Called Maya Chaudhry regarding pricing for Acme Corp - Solution 2.
D73,Stellar Systems - Solution 5,1773,closedlost,default,05/03/2025,C115,Kiran,Reed,kiran.reed@stellarsystems.io,+1-324-744-9019,Customer,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A343,Meeting,06/14/2025 20:13,Meeting about Stellar Systems - Solution 5,Discussed requirements and next steps for Stellar Systems - Solution 5.
D73,Stellar Systems - Solution 5,1773,closedlost,default,05/03/2025,C115,Kiran,Reed,kiran.reed@stellarsystems.io,+1-324-744-9019,Customer,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A344,Note,06/03/2025 20:13,Note about Stellar Systems - Solution 5,Internal note: Stellar Systems - Solution 5 prospect seems interested.
D73,Stellar Systems - Solution 5,1773,closedlost,default,05/03/2025,C115,Kiran,Reed,kiran.reed@stellarsystems.io,+1-324-744-9019,Customer,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A345,Call,06/10/2025 20:13,Call about Stellar Systems - Solution 5,Called Kiran Reed regarding pricing for Stellar Systems - Solution 5.
D73,Stellar Systems - Solution 5,1773,closedlost,default,05/03/2025,C116,Liam,Reed,liam.reed@stellarsystems.io,+1-960-953-8868,MQL,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A346,Meeting,06/01/2025 20:13,Meeting about Stellar Systems - Solution 5,Discussed requirements and next steps for Stellar Systems - Solution 5.
D73,Stellar Systems - Solution 5,1773,closedlost,default,05/03/2025,C116,Liam,Reed,liam.reed@stellarsystems.io,+1-960-953-8868,MQL,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A347,Note,05/30/2025 20:13,Note about Stellar Systems - Solution 5,Internal note: Stellar Systems - Solution 5 prospect seems interested.
D73,Stellar Systems - Solution 5,1773,closedlost,default,05/03/2025,C116,Liam,Reed,liam.reed@stellarsystems.io,+1-960-953-8868,MQL,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A348,Call,05/26/2025 20:13,Call about Stellar Systems - Solution 5,Called Liam Reed regarding pricing for Stellar Systems - Solution 5.
D74,Dynamo Inc - Solution 1,19744,decisionmakerboughtin,default,08/13/2025,C117,Quentin,Diaz,quentin.diaz@dynamoinc.net,+1-973-878-8851,Customer,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A349,Meeting,06/09/2025 20:13,Meeting about Dynamo Inc - Solution 1,Discussed requirements and next steps for Dynamo Inc - Solution 1.
D74,Dynamo Inc - Solution 1,19744,decisionmakerboughtin,default,08/13/2025,C117,Quentin,Diaz,quentin.diaz@dynamoinc.net,+1-973-878-8851,Customer,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A350,Note,06/09/2025 20:13,Note about Dynamo Inc - Solution 1,Internal note: Dynamo Inc - Solution 1 prospect seems interested.
D74,Dynamo Inc - Solution 1,19744,decisionmakerboughtin,default,08/13/2025,C117,Quentin,Diaz,quentin.diaz@dynamoinc.net,+1-973-878-8851,Customer,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A351,Call,06/24/2025 20:13,Call about Dynamo Inc - Solution 1,Called Quentin Diaz regarding pricing for Dynamo Inc - Solution 1.
D75,Titan Tech - Solution 3,37984,closedwon,default,07/09/2025,C118,Carla,Ellison,carla.ellison@titantech.net,+1-890-282-9203,MQL,CO20,Titan Tech,titantech.net,Energy,34876588,A352,Meeting,06/20/2025 20:13,Meeting about Titan Tech - Solution 3,Discussed requirements and next steps for Titan Tech - Solution 3.
D75,Titan Tech - Solution 3,37984,closedwon,default,07/09/2025,C118,Carla,Ellison,carla.ellison@titantech.net,+1-890-282-9203,MQL,CO20,Titan Tech,titantech.net,Energy,34876588,A353,Note,06/19/2025 20:13,Note about Titan Tech - Solution 3,Internal note: Titan Tech - Solution 3 prospect seems interested.
D75,Titan Tech - Solution 3,37984,closedwon,default,07/09/2025,C118,Carla,Ellison,carla.ellison@titantech.net,+1-890-282-9203,MQL,CO20,Titan Tech,titantech.net,Energy,34876588,A354,Call,06/24/2025 20:13,Call about Titan Tech - Solution 3,Called Carla Ellison regarding pricing for Titan Tech - Solution 3.
